Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
223.190.81.235-172.31.69.25-60287-22-6,223.190.81.235,60287,172.31.69.25,22,6,16/02/2018 10:22:07 AM,3637974,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,965.3724847951086,7.146835024109573,145518.96000000002,191869.96792782174,719736.0,12.0,3637974.0,279844.1538461539,193407.40708921765,719736.0,179.0,3333691.0,303062.8181818182,328467.3821224318,1064035.0,75.0,0,0,0,0,456,392,3.848295782212847,3.298539241896726,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,6,1751,0,47,0,87,14600,233,7,32,0,0,0,0,1.5187873285967285E15,1128984.5230083582,1.518787330438157E15,1.518787327104835E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:20:53 AM,112641202,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663323851959605,5.6320601E7,159.80613254815975,5.6320714E7,5.6320488E7,1.12641202E8,5.6320601E7,159.80613254815975,5.6320714E7,5.6320488E7,0,0,0,0,0,0,0,0,0,0,0,0.02663323851959605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59393683128294E14,1.0739447662109724E15,1.518787309935874E15,5.6320714E7,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:23:42 AM,112639332,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633680675592075,5.6319666E7,258.8010819142764,5.6319849E7,5.6319483E7,1.12639332E8,5.6319666E7,258.8010819142764,5.6319849E7,5.6319483E7,0,0,0,0,0,0,0,0,0,0,0,0.026633680675592075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593937676082595E14,1.0739448856849086E15,1.51878747889667E15,5.6319849E7,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:26:31 AM,112639428,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663365797631714,5.6319714E7,82.02438661763951,5.6319772E7,5.6319656E7,1.12639428E8,5.6319714E7,82.02438661763951,5.6319772E7,5.6319656E7,0,0,0,0,0,0,0,0,0,0,0,0.02663365797631714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593938520877705E14,1.0739450051572518E15,1.518787647855885E15,5.6319656E7,No Label
123.207.46.35-172.31.69.25-40298-22-6,123.207.46.35,40298,172.31.69.25,22,6,16/02/2018 10:29:59 AM,7324765,10,7,1063.0,1297.0,744.0,0.0,106.30000000000001,239.35749645898105,976.0,0.0,185.28571428571428,363.3963466545925,322.19463696104924,2.320893571329592,457797.8125,1511648.1402101137,6106281.0,12.0,7324765.0,813862.7777777778,1990498.341676512,6106281.0,24.0,912497.0,152082.8333333333,149633.56175726975,302764.0,2703.0,0,0,0,0,328,232,1.3652315125468188,0.9556620587827732,0.0,976.0,131.11111111111114,281.9949705202077,79521.1633986928,1,2,0,7,16,0,0,0,0.0,138.8235294117647,106.3,185.28571428571428,0,0,0,0,6,3334,0,62,0,76,29200,222,4,32,0,0,0,0,1.518787800856002E15,1753819.5359695172,1.518787806843542E15,1.518787799824801E15,No Label
172.31.69.25-123.207.46.35-22-40298-6,172.31.69.25,22,123.207.46.35,40298,6,16/02/2018 10:30:07 AM,928,2,0,848.0,0.0,848.0,0.0,424.0,599.6265504461923,0,0,0,0,913793.1034482758,2155.1724137931033,928.0,0.0,928.0,928.0,928.0,928.0,0.0,928.0,928.0,0,0,0,0,0,1,0,0,0,64,0,2155.1724137931033,0.0,0.0,848.0,565.3333333333333,489.59302827280266,239701.33333333334,1,0,0,1,2,0,0,0,0.0,848.0,424.0,0.0,0,0,0,0,0,0,1,424,0,0,233,0,0,32,0,0,0,0,0,0,0,0,No Label
177.21.224.131-172.31.69.25-3357-23-6,177.21.224.131,3357,172.31.69.25,23,6,16/02/2018 10:07:09 AM,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,0,0,0,0,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:29:20 AM,112639893,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633548027251767,5.63199465E7,23.33452377915607,5.6319963E7,5.631993E7,1.12639893E8,5.63199465E7,23.33452377915607,5.6319963E7,5.631993E7,0,0,0,0,0,0,0,0,0,0,0,0.026633548027251767,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593939365676135E14,1.073945124629404E15,1.518787816815297E15,5.631993E7,No Label
123.207.46.35-172.31.69.25-51636-22-6,123.207.46.35,51636,172.31.69.25,22,6,16/02/2018 10:33:18 AM,7288401,9,7,1063.0,1297.0,744.0,0.0,118.11111111111111,250.76704550460994,976.0,0.0,185.28571428571428,363.3963466545925,323.8021618184839,2.1952688936846365,485893.4,1541519.879937784,6036846.0,5.0,7288401.0,911050.125,2076934.4996782045,6036846.0,13.0,937804.0,156300.6666666667,155489.56575496207,302614.0,2588.0,0,0,0,0,296,232,1.2348387526976081,0.9604301409870285,0.0,976.0,138.82352941176472,288.7103295896507,83353.65441176473,1,2,0,7,15,0,0,0,0.0,147.5,118.11111111111111,185.28571428571428,0,0,0,0,6,3254,0,66,0,81,29200,222,4,32,0,0,0,0,1.5187879997475075E15,1809190.9382617252,1.518788005665633E15,1.518787998690996E15,No Label
172.31.69.25-123.207.46.35-22-51636-6,172.31.69.25,22,123.207.46.35,51636,6,16/02/2018 10:33:25 AM,841,2,0,848.0,0.0,848.0,0.0,424.0,599.6265504461923,0,0,0,0,1008323.4244946493,2378.1212841854936,841.0,0.0,841.0,841.0,841.0,841.0,0.0,841.0,841.0,0,0,0,0,0,1,0,0,0,64,0,2378.1212841854936,0.0,0.0,848.0,565.3333333333333,489.59302827280266,239701.33333333334,1,0,0,1,2,0,0,0,0.0,848.0,424.0,0.0,0,0,0,0,0,0,1,424,0,0,233,0,0,32,0,0,0,0,0,0,0,0,No Label
123.207.46.35-172.31.69.25-51630-22-6,123.207.46.35,51630,172.31.69.25,22,6,16/02/2018 10:33:18 AM,7588843,9,7,1063.0,1297.0,744.0,0.0,118.11111111111111,250.76704550460994,976.0,0.0,185.28571428571428,363.3963466545925,310.9828467923239,2.1083582833377896,505922.8666666667,1617728.4918864241,6333222.0,21.0,7588843.0,948605.375,2181274.8254728694,6333222.0,21.0,941869.0,156978.1666666667,156292.32496756414,303852.0,2678.0,0,0,0,0,296,232,1.1859515343775067,0.9224067489602829,0.0,976.0,138.82352941176472,288.7103295896507,83353.65441176473,1,2,0,7,15,0,0,0,0.0,147.5,118.11111111111111,185.28571428571428,0,0,0,0,6,3228,0,66,0,81,29200,222,4,32,0,0,0,0,1.5187879997395852E15,1891215.0717680124,1.518788005934249E15,1.5187879986592E15,No Label
172.31.69.25-123.207.46.35-22-51630-6,172.31.69.25,22,123.207.46.35,51630,6,16/02/2018 10:33:26 AM,874,2,0,848.0,0.0,848.0,0.0,424.0,599.6265504461923,0,0,0,0,970251.7162471396,2288.329519450801,874.0,0.0,874.0,874.0,874.0,874.0,0.0,874.0,874.0,0,0,0,0,0,1,0,0,0,64,0,2288.329519450801,0.0,0.0,848.0,565.3333333333333,489.59302827280266,239701.33333333334,1,0,0,1,2,0,0,0,0.0,848.0,424.0,0.0,0,0,0,0,0,0,1,424,0,0,233,0,0,32,0,0,0,0,0,0,0,0,No Label
177.21.224.131-172.31.69.25-3357-23-6,177.21.224.131,3357,172.31.69.25,23,6,16/02/2018 10:30:25 AM,91274251,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043823969588093356,3.0424750333333336E7,5.269716315545839E7,9.1274193E7,23.0,9.1274216E7,9.1274216E7,0.0,9.1274216E7,9.1274216E7,9.1274228E7,9.1274228E7,0.0,9.1274228E7,9.1274228E7,0,0,0,0,40,40,0.021911984794046678,0.021911984794046678,0.0,0.0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,1.5187878710553205E15,6.45405598054364E7,1.518787916692388E15,1.518787825418253E15,No Label
223.190.81.235-172.31.69.25-38860-22-6,223.190.81.235,38860,172.31.69.25,22,6,16/02/2018 10:33:30 AM,5017533,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,699.945570861218,5.181829397036352,200701.32,364844.29386882746,1691753.0,18.0,5017533.0,385964.0769230769,439650.71057572914,1691753.0,211.0,4712217.0,428383.36363636365,617101.4563455952,2037210.0,116.0,0,0,0,0,456,392,2.7902158291734205,2.3916135678629318,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,5,1825,0,47,0,87,14600,233,7,32,0,0,0,0,1.5187880123703955E15,1729586.9470542378,1.518788015116675E15,1.518788010404886E15,No Label
223.190.81.235-172.31.69.25-38893-22-6,223.190.81.235,38893,172.31.69.25,22,6,16/02/2018 10:33:30 AM,4531289,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,775.0553981438835,5.737881649128979,181251.56,270471.5871547447,1093754.0,12.0,4531289.0,348560.6923076923,296475.27228404296,1093754.0,430.0,4207332.0,382484.72727272724,470037.66063307965,1456479.0,47.0,0,0,0,0,456,392,3.0896285803002193,2.648253068828759,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,5,1730,0,47,0,87,14600,233,7,32,0,0,0,0,1.518788012791173E15,1490821.917991886,1.518788015165331E15,1.518788010960383E15,No Label
223.190.81.235-172.31.69.25-39635-22-6,223.190.81.235,39635,172.31.69.25,22,6,16/02/2018 10:33:44 AM,3451504,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,1017.5274315197086,7.532947955442034,138060.16,167989.5217103535,467735.0,16.0,3451504.0,265500.3076923077,156462.89018027278,467735.0,146.0,3133433.0,284857.54545454547,273038.0308954647,824168.0,74.0,0,0,0,0,456,392,4.056202745238018,3.4767452102040157,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,13,1247,0,47,0,87,14600,233,7,32,0,0,0,0,1.5187880261484608E15,1033995.894915905,1.518788027837708E15,1.518788024704596E15,No Label
172.31.69.25-172.31.69.1-68-67-17,172.31.69.25,68,172.31.69.1,67,17,16/02/2018 10:04:54 AM,827,1,1,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,760580.4111245465,2418.3796856106405,827.0,0.0,827.0,827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1209.1898428053203,1209.1898428053203,300.0,329.0,309.6666666666667,16.743157806499145,280.3333333333333,0,0,0,0,0,0,0,0,1.0,464.5,300.0,329.0,0,0,0,0,0,0,0,150,0,164,0,0,0,8,0,0,0,0,0,0,0,0,No Label
223.190.81.235-172.31.69.25-43069-22-6,223.190.81.235,43069,172.31.69.25,22,6,16/02/2018 10:34:46 AM,4044008,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,868.4453641041264,6.4292652240054915,161760.32,220063.3358190546,844218.0,19.0,4044008.0,311077.53846153844,226426.05350224732,844218.0,187.0,3721400.0,338309.0909090909,381012.57568443974,1205845.0,106.0,0,0,0,0,456,392,3.461912043695265,2.967353180310227,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,6,1573,0,47,0,87,14600,233,7,32,0,0,0,0,1.5187880878731472E15,1279913.7312869043,1.518788089942057E15,1.518788086221053E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:32:09 AM,112640151,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633487023645767,5.63200755E7,212.83914113715082,5.6320226E7,5.6319925E7,1.12640151E8,5.63200755E7,212.83914113715082,5.6320226E7,5.6319925E7,0,0,0,0,0,0,0,0,0,0,0,0.026633487023645767,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593940210477315E14,1.0739452441023398E15,1.518787985775538E15,5.6319925E7,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:34:58 AM,112640394,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633429567016607,5.6320197E7,260.2152954766495,5.6320381E7,5.6320013E7,1.12640394E8,5.6320197E7,260.2152954766495,5.6320381E7,5.6320013E7,0,0,0,0,0,0,0,0,0,0,0,0.026633429567016607,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593941055280555E14,1.0739453635754352E15,1.518788154736098E15,5.6320013E7,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:37:47 AM,112640531,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633397173882287,5.63202655E7,43.1335136523794,5.6320296E7,5.6320235E7,1.12640531E8,5.63202655E7,43.1335136523794,5.6320296E7,5.6320235E7,0,0,0,0,0,0,0,0,0,0,0,0.026633397173882287,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59394190008375E14,1.0739454830482486E15,1.518788323696454E15,5.6320296E7,No Label
177.21.224.131-172.31.69.25-3357-23-6,177.21.224.131,3357,172.31.69.25,23,6,16/02/2018 10:33:27 AM,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04761904762,47619.04761904762,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,0,0,0,0,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:40:36 AM,112640713,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663335414078922,5.63203565E7,43.1335136523794,5.6320387E7,5.6320326E7,1.12640713E8,5.63203565E7,43.1335136523794,5.6320387E7,5.6320326E7,0,0,0,0,0,0,0,0,0,0,0,0.02663335414078922,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593942744889075E14,1.073945602521721E15,1.518788492657489E15,5.6320326E7,No Label
223.190.81.235-172.31.69.25-50710-22-6,223.190.81.235,50710,172.31.69.25,22,6,16/02/2018 10:45:51 AM,3555763,15,12,1239.0,2273.0,744.0,0.0,82.6,196.36911307898848,976.0,0.0,189.41666666666666,347.6425694022613,987.6923743230357,7.593306977996003,136760.11538461538,174198.95107751412,509580.0,13.0,3555763.0,253983.07142857145,174607.86516669695,509580.0,184.0,3237952.0,294359.2727272727,290942.0464993298,863188.0,56.0,0,0,0,0,488,392,4.218503876664446,3.374803101331557,0.0,976.0,125.4285714285714,269.5428817078371,72653.36507936509,1,2,0,13,26,0,0,0,0.0,130.07407407407408,82.6,189.41666666666666,0,0,0,0,13,1202,0,45,0,84,14600,233,7,32,0,0,0,0,1.518788753175592E15,1061797.162667057,1.518788754950685E15,1.51878875171316E15,No Label
223.190.81.235-172.31.69.25-50859-22-6,223.190.81.235,50859,172.31.69.25,22,6,16/02/2018 10:45:53 AM,4404241,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,797.41322057535,5.903400835694504,176169.64,256762.57967379128,894263.0,11.0,4404241.0,338787.7692307692,277101.92554339813,894263.0,208.0,4087967.0,371633.36363636365,448738.3854504254,1248542.0,74.0,0,0,0,0,456,392,3.178754296143195,2.7246465395513098,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,5,1774,0,47,0,87,14600,233,7,32,0,0,0,0,1.518788755771661E15,1454402.7223396567,1.518788758056995E15,1.518788753970484E15,No Label
223.190.81.235-172.31.69.25-51403-22-6,223.190.81.235,51403,172.31.69.25,22,6,16/02/2018 10:46:03 AM,4040754,15,12,1239.0,2273.0,744.0,0.0,82.6,196.36911307898848,976.0,0.0,189.41666666666666,347.6425694022613,869.1447190301612,6.681921245391331,155413.61538461538,224005.14794675176,766236.0,12.0,4040754.0,288625.28571428574,243562.36625252158,766236.0,64.0,3732779.0,339343.5454545454,391033.0901295602,1110303.0,86.0,0,0,0,0,488,392,3.7121784696618505,2.9697427757294803,0.0,976.0,125.4285714285714,269.5428817078371,72653.36507936509,1,2,0,13,26,0,0,0,0.0,130.07407407407408,82.6,189.41666666666666,0,0,0,0,5,1825,0,45,0,84,14600,233,7,32,0,0,0,0,1.5187887653738185E15,1288195.795397745,1.51878876747719E15,1.518788763744702E15,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:43:25 AM,112640616,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633377075991845,5.6320308E7,115.96551211459379,5.632039E7,5.6320226E7,1.12640616E8,5.6320308E7,115.96551211459379,5.632039E7,5.6320226E7,0,0,0,0,0,0,0,0,0,0,0,0.026633377075991845,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593943589694405E14,1.0739457219953779E15,1.518788661618655E15,5.6320226E7,No Label
223.190.81.235-172.31.69.25-52746-22-6,223.190.81.235,52746,172.31.69.25,22,6,16/02/2018 10:46:27 AM,3800249,15,12,1239.0,2273.0,744.0,0.0,82.6,196.36911307898848,976.0,0.0,189.41666666666666,347.6425694022613,924.1499701730071,7.104797606683141,146163.42307692312,194520.76529567182,625824.0,11.0,3800249.0,271446.35714285716,200736.69033284803,625824.0,17.0,3484803.0,316800.27272727276,335375.41279798397,980183.0,79.0,0,0,0,0,488,392,3.9471097814906337,3.1576878251925073,0.0,976.0,125.4285714285714,269.5428817078371,72653.36507936509,1,2,0,13,26,0,0,0,0.0,130.07407407407408,82.6,189.41666666666666,0,0,0,0,13,1109,0,45,0,84,14600,233,7,32,0,0,0,0,1.518788789068443E15,1168044.908347119,1.518788791003459E15,1.518788787522412E15,No Label
123.207.46.35-172.31.69.25-44366-22-6,123.207.46.35,44366,172.31.69.25,22,6,16/02/2018 10:48:05 AM,7024238,10,7,1063.0,1297.0,744.0,0.0,106.30000000000001,239.35749645898105,976.0,0.0,185.28571428571428,363.3963466545925,335.97950411133564,2.420191343174875,439014.87499999994,1435091.3237716905,5798894.0,9.0,7024238.0,780470.8888888889,1888163.852727594,5798894.0,31.0,938441.0,156406.8333333333,154899.81585452793,298235.0,2617.0,0,0,0,0,328,232,1.423641966573456,0.9965493766014192,0.0,976.0,131.11111111111114,281.9949705202077,79521.1633986928,1,2,0,7,16,0,0,0,0.0,138.8235294117647,106.3,185.28571428571428,0,0,0,0,6,3261,0,62,0,76,29200,222,4,32,0,0,0,0,1.518788886081356E15,1675913.447487446,1.518788891789519E15,1.518788885052215E15,No Label
172.31.69.25-123.207.46.35-22-44366-6,172.31.69.25,22,123.207.46.35,44366,6,16/02/2018 10:48:12 AM,864,2,0,848.0,0.0,848.0,0.0,424.0,599.6265504461923,0,0,0,0,981481.4814814816,2314.814814814815,864.0,0.0,864.0,864.0,864.0,864.0,0.0,864.0,864.0,0,0,0,0,0,1,0,0,0,64,0,2314.814814814815,0.0,0.0,848.0,565.3333333333333,489.59302827280266,239701.33333333334,1,0,0,1,2,0,0,0,0.0,848.0,424.0,0.0,0,0,0,0,0,0,1,424,0,0,233,0,0,32,0,0,0,0,0,0,0,0,No Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/02/2018 10:46:14 AM,112640697,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633357923912703,5.63203485E7,65.76093065034893,5.6320395E7,5.6320302E7,1.12640697E8,5.63203485E7,65.76093065034893,5.6320395E7,5.6320302E7,0,0,0,0,0,0,0,0,0,0,0,0.026633357923912703,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59394443450026E14,1.0739458414688602E15,1.51878883057975E15,5.6320302E7,No Label
177.129.89.186-172.31.69.25-24811-22-6,177.129.89.186,24811,172.31.69.25,22,6,16/02/2018 10:49:41 AM,1589632,12,12,1335.0,2273.0,744.0,0.0,111.25000000000001,213.81603179964185,976.0,0.0,189.41666666666666,347.6425694022613,2269.7077059344556,15.097833964087286,69114.43478260869,89092.97633770834,198134.0,8.0,1589632.0,144511.99999999997,93663.9480344492,223910.0,20.0,1401188.0,127380.72727272728,93423.88559687605,228331.0,83.0,0,0,0,0,392,392,7.548916982043643,7.548916982043643,0.0,976.0,144.32,280.67295915353156,78777.31000000001,1,2,0,14,23,0,0,0,1.0,150.33333333333334,111.25,189.41666666666666,0,0,0,0,14,2569,0,55,0,94,14600,233,8,32,0,0,0,0,1.5187889825570632E15,458449.5094421807,1.518788983461994E15,1.518788981875435E15,No Label
123.207.46.35-172.31.69.25-55648-22-6,123.207.46.35,55648,172.31.69.25,22,6,16/02/2018 10:51:20 AM,7460939,10,7,1063.0,1297.0,744.0,0.0,106.30000000000001,239.35749645898105,976.0,0.0,185.28571428571428,363.3963466545925,316.31407253162104,2.278533573320999,466308.6875,1397581.0878684507,5666643.0,10.0,7460939.0,828993.2222222222,1824103.6321032296,5666643.0,33.0,1490016.0,248336.0,326677.765848856,852139.0,2631.0,0,0,0,0,328,232,1.3403138666594112,0.9382197066615878,0.0,976.0,131.11111111111114,281.9949705202077,79521.1633986928,1,2,0,7,16,0,0,0,0.0,138.8235294117647,106.3,185.28571428571428,0,0,0,0,6,1749,0,62,0,76,29200,222,4,32,0,0,0,0,1.5187890814735642E15,1793360.409209908,1.518789087453191E15,1.518789080296565E15,No Label
172.31.69.25-123.207.46.35-22-55648-6,172.31.69.25,22,123.207.46.35,55648,6,16/02/2018 10:51:27 AM,893,2,0,848.0,0.0,848.0,0.0,424.0,599.6265504461923,0,0,0,0,949608.0627099663,2239.6416573348265,893.0,0.0,893.0,893.0,893.0,893.0,0.0,893.0,893.0,0,0,0,0,0,1,0,0,0,64,0,2239.6416573348265,0.0,0.0,848.0,565.3333333333333,489.59302827280266,239701.33333333334,1,0,0,1,2,0,0,0,0.0,848.0,424.0,0.0,0,0,0,0,0,0,1,424,0,0,233,0,0,32,0,0,0,0,0,0,0,0,No Label
123.207.46.35-172.31.69.25-55698-22-6,123.207.46.35,55698,172.31.69.25,22,6,16/02/2018 10:51:20 AM,7541954,10,7,1063.0,1297.0,744.0,0.0,106.30000000000001,239.35749645898105,976.0,0.0,185.28571428571428,363.3963466545925,312.9162548591519,2.254057768053213,471372.12500000006,1556975.9564460793,6289241.0,10.0,7541954.0,837994.8888888889,2050161.9287367552,6289241.0,26.0,945849.0,157641.5,156213.92130120797,301055.0,2712.0,0,0,0,0,328,232,1.3259163341489488,0.9281414339042641,0.0,976.0,131.11111111111114,281.9949705202077,79521.1633986928,1,2,0,7,16,0,0,0,0.0,138.8235294117647,106.3,185.28571428571428,0,0,0,0,6,3219,0,62,0,76,29200,222,4,32,0,0,0,0,1.5187890820459718E15,1806482.1155225714,1.518789088212556E15,1.518789080977497E15,No Label
